usage_id,customer_id,date,active_users,key_actions,logins,features_used
USG-df53d336,CUST-0c10a843,2024-07-01,11,114,114,4
USG-e6fdfa56,CUST-0c10a843,2024-08-01,10,101,101,2
USG-8073a04d,CUST-0c10a843,2024-09-01,11,333,111,7
USG-e7179b60,CUST-0c10a843,2024-10-01,11,348,116,3
USG-d1c1b1a0,CUST-0c10a843,2024-11-01,10,210,105,8
USG-5bf26a74,CUST-0c10a843,2024-12-01,13,665,133,1
USG-fc9ee6b3,CUST-0c10a843,2025-01-01,14,447,149,6
USG-db9ef899,CUST-0c10a843,2025-02-01,13,670,134,3
USG-02bd8515,CUST-0c10a843,2025-03-01,13,552,138,8
USG-0cf27628,CUST-0c10a843,2025-04-01,10,202,101,7
USG-9acf5298,CUST-0c10a843,2025-05-01,10,309,103,10
USG-f43ee3e5,CUST-0c10a843,2025-06-01,12,620,124,8
USG-11135375,CUST-0c10a843,2025-07-01,13,655,131,8
USG-f729f74b,CUST-0c10a843,2025-08-01,13,405,135,7
USG-239ce074,CUST-0c10a843,2025-09-01,13,536,134,5
USG-a2139895,CUST-0c10a843,2025-10-01,10,208,104,6
USG-15b14b6f,CUST-0c10a843,2025-11-01,10,404,101,7
USG-4957000d,CUST-0c10a843,2025-12-01,14,700,140,10
USG-3f94bc7e,CUST-0c10a843,2026-01-01,11,238,119,8
USG-645fd0fc,CUST-0c10a843,2026-02-01,13,272,136,4
USG-ff35e13a,CUST-0c10a843,2026-03-01,1,16,4,9
USG-bfb4d19c,CUST-0c10a843,2026-04-01,1,0,0,8
USG-c1d8fd7e,CUST-f4e35de5,2025-07-01,7,390,78,5
USG-e468c977,CUST-f4e35de5,2025-08-01,6,66,66,6
USG-05f85e6d,CUST-f4e35de5,2025-09-01,7,140,70,1
USG-51233df5,CUST-f4e35de5,2025-10-01,5,112,56,8
USG-a6c9d051,CUST-f4e35de5,2025-11-01,7,75,75,5
USG-5a1d68b5,CUST-f4e35de5,2025-12-01,5,171,57,10
USG-ef454751,CUST-f4e35de5,2026-01-01,7,146,73,3
USG-d4514928,CUST-f4e35de5,2026-02-01,5,295,59,2
USG-4ae5c593,CUST-f4e35de5,2026-03-01,1,4,2,4
USG-dbae4c68,CUST-f4e35de5,2026-04-01,1,0,0,2
USG-884e86f9,CUST-0a15dc1c,2025-11-01,27,1370,274,8
USG-e8390978,CUST-0a15dc1c,2025-12-01,21,636,212,7
USG-eb7ac869,CUST-0a15dc1c,2026-01-01,23,237,237,8
USG-4eb2543b,CUST-0a15dc1c,2026-02-01,19,970,194,9
USG-c2d7017f,CUST-0a15dc1c,2026-03-01,25,1290,258,6
USG-79247ae3,CUST-0a15dc1c,2026-04-01,26,266,266,2
USG-765cda98,CUST-f336e844,2025-07-01,19,792,198,3
USG-57d52042,CUST-f336e844,2025-08-01,17,178,178,4
USG-6369c2bb,CUST-f336e844,2025-09-01,19,594,198,6
USG-288558bf,CUST-f336e844,2025-10-01,23,1165,233,7
USG-c6ea408b,CUST-f336e844,2025-11-01,16,640,160,5
USG-2fe3d5d9,CUST-f336e844,2025-12-01,16,676,169,3
USG-9542f29d,CUST-f336e844,2026-01-01,21,648,216,6
USG-9c3ef823,CUST-f336e844,2026-02-01,22,1110,222,5
USG-326e0de0,CUST-f336e844,2026-03-01,21,1075,215,4
USG-6ae1d392,CUST-f336e844,2026-04-01,19,582,194,8
USG-4f2830d1,CUST-6b5f3f75,2025-07-01,34,1044,348,1
USG-e2a9d0fa,CUST-6b5f3f75,2025-08-01,34,343,343,6
USG-bc5cfc01,CUST-6b5f3f75,2025-09-01,36,1440,360,2
USG-24a6bc89,CUST-6b5f3f75,2025-10-01,28,1128,282,9
USG-01cfb800,CUST-6b5f3f75,2025-11-01,30,924,308,5
USG-3e2747f7,CUST-6b5f3f75,2025-12-01,27,558,279,8
USG-1e4cbe84,CUST-6b5f3f75,2026-01-01,38,1925,385,10
USG-3db26518,CUST-6b5f3f75,2026-02-01,30,921,307,5
USG-c872c569,CUST-6b5f3f75,2026-03-01,40,1600,400,10
USG-28c2bf8d,CUST-6b5f3f75,2026-04-01,38,1540,385,7
USG-405348db,CUST-e7d0fed6,2025-03-01,27,810,270,5
USG-a14efe37,CUST-e7d0fed6,2025-04-01,23,928,232,8
USG-dbab6036,CUST-e7d0fed6,2025-05-01,19,965,193,9
USG-ce33138e,CUST-e7d0fed6,2025-06-01,19,190,190,9
USG-4ef4fab8,CUST-e7d0fed6,2025-07-01,19,792,198,8
USG-3168694e,CUST-e7d0fed6,2025-08-01,24,726,242,8
USG-c14adba3,CUST-e7d0fed6,2025-09-01,22,1125,225,7
USG-534aa182,CUST-e7d0fed6,2025-10-01,22,1115,223,5
USG-af5e645a,CUST-e7d0fed6,2025-11-01,21,434,217,8
USG-2138c3ee,CUST-e7d0fed6,2025-12-01,26,530,265,2
USG-ab9ec76b,CUST-e7d0fed6,2026-01-01,24,1205,241,2
USG-18293381,CUST-e7d0fed6,2026-02-01,21,848,212,6
USG-55dab4fc,CUST-e7d0fed6,2026-03-01,1,2,2,4
USG-7842bf28,CUST-e7d0fed6,2026-04-01,1,6,2,6
USG-2c201508,CUST-6a0907da,2025-10-01,19,980,196,8
USG-fb8900d6,CUST-6a0907da,2025-11-01,19,195,195,8
USG-3070b9bc,CUST-6a0907da,2025-12-01,19,192,192,8
USG-3854f83a,CUST-6a0907da,2026-01-01,21,214,214,5
USG-0cfd756e,CUST-6a0907da,2026-02-01,19,582,194,6
USG-9553c7fb,CUST-6a0907da,2026-03-01,21,219,219,1
USG-dca9306f,CUST-6a0907da,2026-04-01,15,306,153,2
USG-efe40762,CUST-aaea764a,2024-07-01,47,476,476,3
USG-159cdc6f,CUST-aaea764a,2024-08-01,40,1206,402,10
USG-10864fd1,CUST-aaea764a,2024-09-01,35,708,354,10
USG-b80c98b2,CUST-aaea764a,2024-10-01,42,1281,427,7
USG-b0d3c691,CUST-aaea764a,2024-11-01,39,796,398,5
USG-715542f7,CUST-aaea764a,2024-12-01,33,1002,334,6
USG-7b46e53e,CUST-aaea764a,2025-01-01,45,906,453,6
USG-b2aa00ac,CUST-aaea764a,2025-02-01,46,464,464,8
USG-81e9b714,CUST-aaea764a,2025-03-01,40,2005,401,6
USG-1918d76d,CUST-aaea764a,2025-04-01,39,790,395,7
USG-2763d365,CUST-aaea764a,2025-05-01,37,750,375,5
USG-8fb71fe8,CUST-aaea764a,2025-06-01,36,1080,360,3
USG-94eaad94,CUST-aaea764a,2025-07-01,40,814,407,3
USG-c5a32b73,CUST-aaea764a,2025-08-01,32,658,329,1
USG-2c759005,CUST-aaea764a,2025-09-01,37,370,370,7
USG-d1f6f088,CUST-aaea764a,2025-10-01,37,1865,373,7
USG-427fc5f1,CUST-aaea764a,2025-11-01,33,664,332,7
USG-5323ffa2,CUST-aaea764a,2025-12-01,38,381,381,2
USG-6b6b300c,CUST-aaea764a,2026-01-01,44,2215,443,8
USG-6e76879f,CUST-aaea764a,2026-02-01,39,1965,393,7
USG-aa607904,CUST-aaea764a,2026-03-01,1,6,3,8
USG-8d4f9491,CUST-aaea764a,2026-04-01,1,3,1,1
USG-ed2270d1,CUST-83722fe9,2025-09-01,3,78,39,2
USG-f63a2144,CUST-83722fe9,2025-10-01,4,123,41,7
USG-4e2b378e,CUST-83722fe9,2025-11-01,4,205,41,4
USG-1fc44b7c,CUST-83722fe9,2025-12-01,4,42,42,6
USG-f99148ba,CUST-83722fe9,2026-01-01,4,164,41,6
USG-a7641a36,CUST-83722fe9,2026-02-01,3,155,31,7
USG-f1020c5b,CUST-83722fe9,2026-03-01,4,44,44,6
USG-4267d3b3,CUST-83722fe9,2026-04-01,4,220,44,5
USG-bf0ae439,CUST-f94bfd77,2025-05-01,15,318,159,4
USG-470ae68b,CUST-f94bfd77,2025-06-01,14,710,142,5
USG-eb483176,CUST-f94bfd77,2025-07-01,12,123,123,1
USG-e258cf72,CUST-f94bfd77,2025-08-01,16,332,166,1
USG-c50c00ed,CUST-f94bfd77,2025-09-01,15,604,151,8
USG-e0ccc088,CUST-f94bfd77,2025-10-01,14,143,143,5
USG-14d6abd7,CUST-f94bfd77,2025-11-01,12,488,122,3
USG-86cbf4e1,CUST-f94bfd77,2025-12-01,13,266,133,2
USG-ac6b79cb,CUST-f94bfd77,2026-01-01,16,169,169,8
USG-d987d491,CUST-f94bfd77,2026-02-01,13,685,137,7
USG-7411ec42,CUST-f94bfd77,2026-03-01,14,294,147,10
USG-33f2865b,CUST-f94bfd77,2026-04-01,14,429,143,9
USG-ef431c61,CUST-ed170a7d,2026-01-01,21,216,216,5
USG-57afca57,CUST-ed170a7d,2026-02-01,24,492,246,5
USG-13ab7b54,CUST-ed170a7d,2026-03-01,26,532,266,1
USG-381e0fec,CUST-ed170a7d,2026-04-01,22,229,229,5
USG-1e46bf47,CUST-244b8374,2024-08-01,10,100,100,8
USG-87c5f511,CUST-244b8374,2024-09-01,11,236,118,3
USG-b61ecad3,CUST-244b8374,2024-10-01,12,369,123,10
USG-61b3ff11,CUST-244b8374,2024-11-01,14,705,141,6
USG-a0e81d79,CUST-244b8374,2024-12-01,14,700,140,4
USG-e6863113,CUST-244b8374,2025-01-01,13,528,132,5
USG-c5cb36f6,CUST-244b8374,2025-02-01,10,416,104,1
USG-04a5e9c7,CUST-244b8374,2025-03-01,10,400,100,8
USG-d58ec420,CUST-244b8374,2025-04-01,12,645,129,8
USG-c7a2d114,CUST-244b8374,2025-05-01,14,715,143,9
USG-6de5b14c,CUST-244b8374,2025-06-01,9,99,99,2
USG-b56264df,CUST-244b8374,2025-07-01,13,135,135,6
USG-4e4a3a85,CUST-244b8374,2025-08-01,10,525,105,3
USG-8c7bbd98,CUST-244b8374,2025-09-01,14,710,142,4
USG-f186a58d,CUST-244b8374,2025-10-01,11,228,114,3
USG-505b8450,CUST-244b8374,2025-11-01,10,424,106,6
USG-9a24a7a1,CUST-244b8374,2025-12-01,9,294,98,9
USG-08bf631f,CUST-244b8374,2026-01-01,13,540,135,4
USG-0edab958,CUST-244b8374,2026-02-01,12,381,127,5
USG-eba94e7e,CUST-244b8374,2026-03-01,12,615,123,7
USG-886575a3,CUST-244b8374,2026-04-01,12,492,123,1
USG-b6872312,CUST-65aed750,2025-10-01,17,344,172,7
USG-a9a953c7,CUST-65aed750,2025-11-01,12,381,127,6
USG-502db309,CUST-65aed750,2025-12-01,15,318,159,8
USG-5992b3fa,CUST-65aed750,2026-01-01,15,314,157,10
USG-343b0c35,CUST-65aed750,2026-02-01,15,156,156,3
USG-d423393f,CUST-65aed750,2026-03-01,12,384,128,7
USG-df3b75ca,CUST-65aed750,2026-04-01,12,504,126,10
USG-6421249d,CUST-34ff0f5b,2024-06-01,47,476,476,5
USG-71cbafb7,CUST-34ff0f5b,2024-07-01,42,1716,429,2
USG-e9439f70,CUST-34ff0f5b,2024-08-01,35,1775,355,7
USG-0abc7c13,CUST-34ff0f5b,2024-09-01,46,1386,462,5
USG-031e8c3a,CUST-34ff0f5b,2024-10-01,39,1990,398,1
USG-94274a5e,CUST-34ff0f5b,2024-11-01,47,1434,478,4
USG-4df98bef,CUST-34ff0f5b,2024-12-01,43,432,432,3
USG-28097c42,CUST-34ff0f5b,2025-01-01,45,1816,454,8
USG-bd8cb45d,CUST-34ff0f5b,2025-02-01,50,507,507,6
USG-4cfba2e8,CUST-34ff0f5b,2025-03-01,34,1047,349,7
USG-04b3f5ec,CUST-34ff0f5b,2025-04-01,48,964,482,4
USG-a4d55046,CUST-34ff0f5b,2025-05-01,51,1024,512,5
USG-5573164c,CUST-34ff0f5b,2025-06-01,41,1248,416,6
USG-b236300e,CUST-34ff0f5b,2025-07-01,51,2068,517,1
USG-eb47940e,CUST-34ff0f5b,2025-08-01,39,1194,398,2
USG-92841e7f,CUST-34ff0f5b,2025-09-01,36,1805,361,1
USG-36939949,CUST-34ff0f5b,2025-10-01,50,1515,505,7
USG-19e58365,CUST-34ff0f5b,2025-11-01,47,948,474,3
USG-76b5fe89,CUST-34ff0f5b,2025-12-01,46,1856,464,10
USG-d3f38c6a,CUST-34ff0f5b,2026-01-01,35,359,359,2
USG-08d2b18c,CUST-34ff0f5b,2026-02-01,48,2440,488,6
USG-425e158d,CUST-34ff0f5b,2026-03-01,36,1098,366,10
USG-8bccf4a7,CUST-34ff0f5b,2026-04-01,47,1880,470,3
USG-769f4363,CUST-e1fe86a2,2025-12-01,49,494,494,7
USG-69c84c7e,CUST-e1fe86a2,2026-01-01,43,866,433,3
USG-2edc7137,CUST-e1fe86a2,2026-02-01,35,1775,355,3
USG-a911ae5c,CUST-e1fe86a2,2026-03-01,1,4,2,9
USG-2d8bea38,CUST-e1fe86a2,2026-04-01,1,2,2,9
USG-d311c2a6,CUST-393cbe03,2025-07-01,21,876,219,7
USG-8838c528,CUST-393cbe03,2025-08-01,19,784,196,6
USG-bacfd23f,CUST-393cbe03,2025-09-01,25,504,252,3
USG-b68458fd,CUST-393cbe03,2025-10-01,25,756,252,9
USG-388427dc,CUST-393cbe03,2025-11-01,27,1365,273,4
USG-c02e9982,CUST-393cbe03,2025-12-01,22,229,229,8
USG-a247110e,CUST-393cbe03,2026-01-01,24,488,244,4
USG-44f747bd,CUST-393cbe03,2026-02-01,28,846,282,1
USG-62c5a9f6,CUST-393cbe03,2026-03-01,23,474,237,8
USG-44fd2b39,CUST-393cbe03,2026-04-01,23,948,237,2
USG-e92c8ab9,CUST-fef475a6,2025-01-01,21,1075,215,3
USG-b89ac059,CUST-fef475a6,2025-02-01,21,864,216,9
USG-a33e833d,CUST-fef475a6,2025-03-01,18,910,182,1
USG-fe451329,CUST-fef475a6,2025-04-01,19,193,193,8
USG-5192b21d,CUST-fef475a6,2025-05-01,19,784,196,6
USG-cbfb8dfb,CUST-fef475a6,2025-06-01,17,170,170,1
USG-598a10ac,CUST-fef475a6,2025-07-01,16,332,166,8
USG-bfb7ab4c,CUST-fef475a6,2025-08-01,22,227,227,10
USG-f7eecc97,CUST-fef475a6,2025-09-01,16,668,167,1
USG-54c6d809,CUST-fef475a6,2025-10-01,17,173,173,10
USG-83643be1,CUST-fef475a6,2025-11-01,16,163,163,4
USG-875a8362,CUST-fef475a6,2025-12-01,22,880,220,2
USG-fd060fe5,CUST-fef475a6,2026-01-01,17,172,172,4
USG-64fe0d30,CUST-fef475a6,2026-02-01,21,639,213,8
USG-11b4afb0,CUST-fef475a6,2026-03-01,21,856,214,10
USG-ac14b0a3,CUST-fef475a6,2026-04-01,16,338,169,3
USG-7584f31f,CUST-caec1c82,2025-08-01,34,1730,346,10
USG-f06cfeca,CUST-caec1c82,2025-09-01,32,1640,328,6
USG-1f8cade5,CUST-caec1c82,2025-10-01,32,1300,325,7
USG-6eb4219c,CUST-caec1c82,2025-11-01,39,788,394,10
USG-ff94095b,CUST-caec1c82,2025-12-01,32,646,323,7
USG-7e20dbb3,CUST-caec1c82,2026-01-01,39,1965,393,4
USG-fef7a965,CUST-caec1c82,2026-02-01,30,924,308,1
USG-e3ac2aee,CUST-caec1c82,2026-03-01,38,770,385,9
USG-bbea7cf7,CUST-caec1c82,2026-04-01,30,1500,300,6
USG-a8368213,CUST-a6926cbf,2024-12-01,32,1292,323,2
USG-f67db1f6,CUST-a6926cbf,2025-01-01,34,344,344,10
USG-c51c5a3b,CUST-a6926cbf,2025-02-01,36,361,361,10
USG-6275a688,CUST-a6926cbf,2025-03-01,32,327,327,5
USG-1c5361b3,CUST-a6926cbf,2025-04-01,26,520,260,4
USG-efc545b0,CUST-a6926cbf,2025-05-01,30,618,309,8
USG-eab07ef4,CUST-a6926cbf,2025-06-01,27,831,277,5
USG-c76c0619,CUST-a6926cbf,2025-07-01,30,600,300,3
USG-4c6e3c51,CUST-a6926cbf,2025-08-01,32,1600,320,5
USG-fe26aa7c,CUST-a6926cbf,2025-09-01,27,1100,275,4
USG-def53867,CUST-a6926cbf,2025-10-01,36,1444,361,3
USG-95bac9b6,CUST-a6926cbf,2025-11-01,28,564,282,2
USG-c30dd00a,CUST-a6926cbf,2025-12-01,36,1083,361,4
USG-055af1db,CUST-a6926cbf,2026-01-01,27,277,277,2
USG-f4f8fb15,CUST-a6926cbf,2026-02-01,30,1545,309,4
USG-dca4842d,CUST-a6926cbf,2026-03-01,1,5,1,8
USG-2f762ec1,CUST-a6926cbf,2026-04-01,1,6,2,2
USG-c2b8bc64,CUST-41a48eca,2024-11-01,5,228,57,6
USG-1bf76c3b,CUST-41a48eca,2024-12-01,5,59,59,7
USG-b042d726,CUST-41a48eca,2025-01-01,4,168,42,3
USG-d94cd5ed,CUST-41a48eca,2025-02-01,5,174,58,10
USG-50eaadd4,CUST-41a48eca,2025-03-01,5,59,59,4
USG-377a50f8,CUST-41a48eca,2025-04-01,4,184,46,7
USG-f80c6596,CUST-41a48eca,2025-05-01,5,59,59,6
USG-a5cb51d9,CUST-41a48eca,2025-06-01,5,177,59,3
USG-274b34c7,CUST-41a48eca,2025-07-01,5,220,55,7
USG-bdbc73f5,CUST-41a48eca,2025-08-01,5,232,58,2
USG-85b3c306,CUST-41a48eca,2025-09-01,6,63,63,9
USG-a50ee37b,CUST-41a48eca,2025-10-01,4,88,44,1
USG-32a99176,CUST-41a48eca,2025-11-01,5,104,52,10
USG-da38080e,CUST-41a48eca,2025-12-01,4,44,44,9
USG-714644da,CUST-41a48eca,2026-01-01,4,188,47,6
USG-797adceb,CUST-41a48eca,2026-02-01,6,62,62,7
USG-f99a2c26,CUST-41a48eca,2026-03-01,1,4,1,10
USG-d1bdfbea,CUST-41a48eca,2026-04-01,1,25,5,6
USG-d81152b1,CUST-41a48eca,2026-05-01,1,0,0,8
USG-b94100bc,CUST-5c0dec8c,2024-09-01,50,2016,504,6
USG-4e17f011,CUST-5c0dec8c,2024-10-01,43,2170,434,10
USG-4c1dc965,CUST-5c0dec8c,2024-11-01,38,1910,382,7
USG-6fb1ab0b,CUST-5c0dec8c,2024-12-01,55,2208,552,10
USG-3b7ea043,CUST-5c0dec8c,2025-01-01,45,450,450,3
USG-f21a9797,CUST-5c0dec8c,2025-02-01,39,1576,394,5
USG-24494dc1,CUST-5c0dec8c,2025-03-01,55,2750,550,10
USG-4b6252de,CUST-5c0dec8c,2025-04-01,51,1545,515,2
USG-a62b2279,CUST-5c0dec8c,2025-05-01,52,1050,525,8
USG-30ecb399,CUST-5c0dec8c,2025-06-01,49,1473,491,4
USG-88843b2f,CUST-5c0dec8c,2025-07-01,53,1596,532,3
USG-98ad219f,CUST-5c0dec8c,2025-08-01,42,423,423,7
USG-b8a1b035,CUST-5c0dec8c,2025-09-01,39,794,397,2
USG-ef646a01,CUST-5c0dec8c,2025-10-01,46,1840,460,5
USG-410662e4,CUST-5c0dec8c,2025-11-01,49,1497,499,3
USG-8df46bfb,CUST-5c0dec8c,2025-12-01,40,402,402,3
USG-9c00582a,CUST-5c0dec8c,2026-01-01,49,988,494,2
USG-0cf61b93,CUST-5c0dec8c,2026-02-01,51,2590,518,8
USG-ea99c391,CUST-5c0dec8c,2026-03-01,40,2020,404,2
USG-4bd6396b,CUST-5c0dec8c,2026-04-01,49,2460,492,1
USG-ae9e950a,CUST-79b2549e,2025-06-01,42,1708,427,4
USG-0dfea146,CUST-79b2549e,2025-07-01,40,1209,403,2
USG-951436da,CUST-79b2549e,2025-08-01,38,778,389,10
USG-9e167e4d,CUST-79b2549e,2025-09-01,56,2805,561,4
USG-f1835ec6,CUST-79b2549e,2025-10-01,52,1566,522,1
USG-7d1db3a8,CUST-79b2549e,2025-11-01,48,960,480,4
USG-64061698,CUST-79b2549e,2025-12-01,41,415,415,1
USG-984c88e1,CUST-79b2549e,2026-01-01,44,880,440,6
USG-5391657d,CUST-79b2549e,2026-02-01,39,798,399,6
USG-a718ca0d,CUST-79b2549e,2026-03-01,1,20,5,4
USG-aadaa642,CUST-79b2549e,2026-04-01,1,15,5,4
USG-dac42720,CUST-03f9582d,2024-06-01,4,46,46,10
USG-023229c6,CUST-03f9582d,2024-07-01,4,45,45,7
USG-34cca08a,CUST-03f9582d,2024-08-01,3,76,38,6
USG-818faa5f,CUST-03f9582d,2024-09-01,3,38,38,6
USG-d17b303a,CUST-03f9582d,2024-10-01,4,98,49,4
USG-f11b34b3,CUST-03f9582d,2024-11-01,5,250,50,3
USG-40baf6cd,CUST-03f9582d,2024-12-01,3,39,39,8
USG-e721077d,CUST-03f9582d,2025-01-01,4,240,48,10
USG-88d7ac96,CUST-03f9582d,2025-02-01,5,100,50,1
USG-3baaac3f,CUST-03f9582d,2025-03-01,4,205,41,3
USG-687b0f24,CUST-03f9582d,2025-04-01,4,220,44,5
USG-8a744a41,CUST-03f9582d,2025-05-01,4,200,40,1
USG-fd1bbce4,CUST-03f9582d,2025-06-01,3,185,37,5
USG-f2479036,CUST-03f9582d,2025-07-01,4,40,40,9
USG-d8a5a3ef,CUST-03f9582d,2025-08-01,4,41,41,10
USG-c47af210,CUST-03f9582d,2025-09-01,4,225,45,2
USG-b3e7a92c,CUST-03f9582d,2025-10-01,4,82,41,6
USG-b6e13c25,CUST-03f9582d,2025-11-01,5,250,50,10
USG-d8f4e234,CUST-03f9582d,2025-12-01,3,111,37,6
USG-37af34d4,CUST-03f9582d,2026-01-01,3,152,38,6
USG-ee65a0e5,CUST-03f9582d,2026-02-01,3,72,36,9
USG-c0c60d22,CUST-03f9582d,2026-03-01,1,3,3,4
USG-aa107415,CUST-03f9582d,2026-04-01,1,12,3,5
USG-1d42244a,CUST-ad2387c0,2025-12-01,42,1692,423,2
USG-ed5b5cc5,CUST-ad2387c0,2026-01-01,43,431,431,6
USG-ca3928d7,CUST-ad2387c0,2026-02-01,40,806,403,8
USG-28d2d114,CUST-ad2387c0,2026-03-01,47,1904,476,4
USG-3fee1487,CUST-ad2387c0,2026-04-01,42,423,423,3
USG-39576c40,CUST-8d534dcb,2025-04-01,28,1144,286,1
USG-2c80a6b0,CUST-8d534dcb,2025-05-01,25,768,256,4
USG-98331012,CUST-8d534dcb,2025-06-01,29,594,297,2
USG-774ed06a,CUST-8d534dcb,2025-07-01,26,1300,260,10
USG-ddb23f93,CUST-8d534dcb,2025-08-01,24,244,244,7
USG-56cb7604,CUST-8d534dcb,2025-09-01,27,1108,277,3
USG-e002c66d,CUST-8d534dcb,2025-10-01,31,1264,316,8
USG-b19c5074,CUST-8d534dcb,2025-11-01,31,316,316,5
USG-2430e6a4,CUST-8d534dcb,2025-12-01,22,884,221,3
USG-9fb97161,CUST-8d534dcb,2026-01-01,27,276,276,10
USG-24a1729a,CUST-8d534dcb,2026-02-01,29,292,292,7
USG-85151d5a,CUST-8d534dcb,2026-03-01,30,1530,306,8
USG-d6ddfe41,CUST-8d534dcb,2026-04-01,24,1225,245,7
USG-6a4805a8,CUST-435b6ccc,2026-04-01,32,981,327,1
USG-b3b67811,CUST-c3e89c89,2024-06-01,51,515,515,10
USG-c14bcbca,CUST-c3e89c89,2024-07-01,52,1569,523,6
USG-e2571a97,CUST-c3e89c89,2024-08-01,41,416,416,8
USG-a0af8a80,CUST-c3e89c89,2024-09-01,55,1656,552,1
USG-ca5d825a,CUST-c3e89c89,2024-10-01,41,419,419,7
USG-28c58f6d,CUST-c3e89c89,2024-11-01,39,784,392,9
USG-e544eaec,CUST-c3e89c89,2024-12-01,52,1584,528,1
USG-ea6a6861,CUST-c3e89c89,2025-01-01,41,1652,413,3
USG-5207bde3,CUST-c3e89c89,2025-02-01,52,2112,528,6
USG-623d49e5,CUST-c3e89c89,2025-03-01,42,1692,423,7
USG-da127eed,CUST-c3e89c89,2025-04-01,52,523,523,10
USG-3e8af21f,CUST-c3e89c89,2025-05-01,42,1275,425,3
USG-9bc7eb9d,CUST-c3e89c89,2025-06-01,43,437,437,10
USG-f674b7d9,CUST-c3e89c89,2025-07-01,43,872,436,7
USG-b7fd6f15,CUST-c3e89c89,2025-08-01,49,496,496,4
USG-44f57d34,CUST-c3e89c89,2025-09-01,46,1395,465,3
USG-89b520d6,CUST-c3e89c89,2025-10-01,46,2325,465,3
USG-253e2ee9,CUST-c3e89c89,2025-11-01,40,812,406,3
USG-72607275,CUST-c3e89c89,2025-12-01,48,1940,485,8
USG-738a2fa0,CUST-c3e89c89,2026-01-01,46,1398,466,4
USG-0edf404b,CUST-c3e89c89,2026-02-01,54,2720,544,6
USG-0c75d098,CUST-c3e89c89,2026-03-01,48,485,485,10
USG-ac0307bb,CUST-c3e89c89,2026-04-01,45,1828,457,7
USG-7334221b,CUST-5919e110,2024-07-01,13,680,136,7
USG-8437736a,CUST-5919e110,2024-08-01,14,735,147,3
USG-3d98284d,CUST-5919e110,2024-09-01,11,348,116,4
USG-f62093e4,CUST-5919e110,2024-10-01,13,540,135,4
USG-ec8544bc,CUST-5919e110,2024-11-01,13,262,131,9
USG-addbb03c,CUST-5919e110,2024-12-01,13,135,135,8
USG-78f56250,CUST-5919e110,2025-01-01,15,608,152,6
USG-612f3dad,CUST-5919e110,2025-02-01,15,465,155,10
USG-61f4a643,CUST-5919e110,2025-03-01,15,450,150,4
USG-57d31191,CUST-5919e110,2025-04-01,14,423,141,1
USG-cba32403,CUST-5919e110,2025-05-01,13,655,131,9
USG-b228abd1,CUST-5919e110,2025-06-01,14,710,142,3
USG-6551653e,CUST-5919e110,2025-07-01,14,705,141,7
USG-dd60ea8a,CUST-5919e110,2025-08-01,12,121,121,10
USG-040bd74c,CUST-5919e110,2025-09-01,14,560,140,3
USG-cc07766e,CUST-5919e110,2025-10-01,13,411,137,5
USG-1b92b523,CUST-5919e110,2025-11-01,11,575,115,4
USG-27e9a63e,CUST-5919e110,2025-12-01,14,730,146,5
USG-e62ea799,CUST-5919e110,2026-01-01,15,158,158,5
USG-3edd9197,CUST-5919e110,2026-02-01,15,157,157,5
USG-4520c28f,CUST-5919e110,2026-03-01,1,1,1,6
USG-9f61e8dd,CUST-5919e110,2026-04-01,1,6,2,1
USG-3f8e10f7,CUST-d0dae513,2025-02-01,29,1172,293,3
USG-17be4449,CUST-d0dae513,2025-03-01,28,564,282,9
USG-42f9adff,CUST-d0dae513,2025-04-01,36,1083,361,8
USG-56f49165,CUST-d0dae513,2025-05-01,27,828,276,1
USG-2cd0d034,CUST-d0dae513,2025-06-01,36,1080,360,3
USG-c68f0853,CUST-d0dae513,2025-07-01,33,1340,335,8
USG-6b91d85d,CUST-d0dae513,2025-08-01,36,366,366,4
USG-ccb4deb3,CUST-d0dae513,2025-09-01,28,1156,289,7
USG-c25cec37,CUST-d0dae513,2025-10-01,29,582,291,1
USG-2d86af2c,CUST-d0dae513,2025-11-01,36,1448,362,10
USG-cf4f72de,CUST-d0dae513,2025-12-01,34,1376,344,6
USG-a42f8179,CUST-d0dae513,2026-01-01,25,254,254,10
USG-83372397,CUST-d0dae513,2026-02-01,24,744,248,2
USG-8f5cef19,CUST-d0dae513,2026-03-01,32,960,320,1
USG-a372f916,CUST-d0dae513,2026-04-01,30,608,304,5
USG-f052db82,CUST-9f5b6e8d,2024-07-01,55,556,556,6
USG-d3b61cbe,CUST-9f5b6e8d,2024-08-01,54,1620,540,2
USG-18628e78,CUST-9f5b6e8d,2024-09-01,53,538,538,8
USG-ca772062,CUST-9f5b6e8d,2024-10-01,40,812,406,10
USG-09052d49,CUST-9f5b6e8d,2024-11-01,42,426,426,10
USG-e9756290,CUST-9f5b6e8d,2024-12-01,42,1275,425,2
USG-46416efa,CUST-9f5b6e8d,2025-01-01,54,1094,547,10
USG-1393c3ec,CUST-9f5b6e8d,2025-02-01,40,804,402,10
USG-877ad764,CUST-9f5b6e8d,2025-03-01,53,533,533,2
USG-4f4279ae,CUST-9f5b6e8d,2025-04-01,55,552,552,5
USG-e048a017,CUST-9f5b6e8d,2025-05-01,48,1936,484,3
