leakage_type,customer_id,estimated_revenue_loss,estimated_loss,affected_customers,recommended_action,evidence,run_id,generated_at
Active Usage Without Billing,CUST-D520486C,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-D520486C has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-770E60A7,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-770E60A7 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-C27F2B65,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-C27F2B65 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-9B47FF0C,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-9B47FF0C has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-EAAF04DE,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-EAAF04DE has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-2700A916,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-2700A916 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-88A63B41,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-88A63B41 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-29367E1F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-29367E1F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-9327A5AC,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-9327A5AC has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-8B013C12,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-8B013C12 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-593B3686,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-593B3686 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-CC697A58,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-CC697A58 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A2C06924,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A2C06924 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-37B61A7E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-37B61A7E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-FD5D4F6E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-FD5D4F6E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-142B7A84,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-142B7A84 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-2674C005,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-2674C005 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-56F8D7AF,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-56F8D7AF has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-3C450A2C,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-3C450A2C has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A70C7750,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A70C7750 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-31340849,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-31340849 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-3A0B7D26,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-3A0B7D26 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-E47A938E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-E47A938E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-1B0080EA,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-1B0080EA has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-45A4097E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-45A4097E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-6FA1663E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-6FA1663E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-9F7A2781,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-9F7A2781 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-EAC9AF98,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-EAC9AF98 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-19D81BB6,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-19D81BB6 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-AD36BFA0,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-AD36BFA0 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-4E85D73C,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-4E85D73C has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-0EB3CD1D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-0EB3CD1D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-DE3AD5A3,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-DE3AD5A3 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-3BC093D5,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-3BC093D5 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-4920AB3B,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-4920AB3B has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-6E002990,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-6E002990 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-99E4D936,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-99E4D936 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-486D5177,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-486D5177 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-F7DD99B1,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-F7DD99B1 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-C15C4E29,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-C15C4E29 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-1696C5EE,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-1696C5EE has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-877A1EF7,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-877A1EF7 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A5EB1CD7,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A5EB1CD7 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-B7961BC2,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-B7961BC2 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-999C524E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-999C524E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-EF00E7FB,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-EF00E7FB has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-89C94CFE,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-89C94CFE has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-E356EB0D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-E356EB0D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-3B774513,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-3B774513 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-13CE2FE6,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-13CE2FE6 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-5074AE49,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-5074AE49 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-FC82BB75,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-FC82BB75 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-26A86B0C,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-26A86B0C has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-891129CF,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-891129CF has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-8303FDE2,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-8303FDE2 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-E44AD768,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-E44AD768 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-D4F66EBB,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-D4F66EBB has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-2E5F00D8,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-2E5F00D8 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-27DAA597,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-27DAA597 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A65B2C7C,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A65B2C7C has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-91DBF105,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-91DBF105 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-7F5019BF,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-7F5019BF has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-3D7A90FD,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-3D7A90FD has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-6FAE935A,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-6FAE935A has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-CC13BB42,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-CC13BB42 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-511CFA62,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-511CFA62 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-551DFFFC,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-551DFFFC has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-13862B85,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-13862B85 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-733F35BC,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-733F35BC has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-1072FC4D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-1072FC4D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-46115E7D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-46115E7D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-BC93D50A,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-BC93D50A has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-AD927911,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-AD927911 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-02D2837C,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-02D2837C has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-6016B85F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-6016B85F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-87E7C4B8,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-87E7C4B8 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-2AF6F706,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-2AF6F706 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-D44FADF6,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-D44FADF6 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-192AE005,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-192AE005 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-BCA4AA24,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-BCA4AA24 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-376ABA09,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-376ABA09 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-F01B5C37,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-F01B5C37 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-2D412A2A,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-2D412A2A has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A76970FB,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A76970FB has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-4F251796,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-4F251796 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-67EDAE36,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-67EDAE36 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-72C94CDA,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-72C94CDA has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-9BF68CF9,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-9BF68CF9 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-FA9336FA,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-FA9336FA has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-C6501EED,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-C6501EED has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-CCE39333,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-CCE39333 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-7BA5A4F6,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-7BA5A4F6 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-08BC4E1F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-08BC4E1F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-3DB4BF9D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-3DB4BF9D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-9A260E87,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-9A260E87 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-EE8B2825,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-EE8B2825 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-11C15E6F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-11C15E6F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A99C17CE,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A99C17CE has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-785B846F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-785B846F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-E25D3B3E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-E25D3B3E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-9E706988,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-9E706988 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-802C9044,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-802C9044 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-11F45F2B,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-11F45F2B has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-C8EBBD41,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-C8EBBD41 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-F9ED0243,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-F9ED0243 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-EEDAC83A,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-EEDAC83A has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-6F369150,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-6F369150 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-5D0FC132,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-5D0FC132 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
