customer_id,segment,is_active,signup_date,country,acquisition_channel,plan,subscription_status,current_mrr,total_revenue,latest_usage_frequency,usage_trend,latest_nps,support_ticket_count,failed_payment_count,churn_risk_score,churn_risk_band,revenue_at_risk,main_driver,recommended_action,health_status,revenue_segment,usage_segment,risk_segment,nps_segment,run_id,generated_at
CUST-C27F2B65,SMB,False,2024-05-09 19:50:44,Australia,Referral,Pro,Canceled,0.0,3582.0,430.1666666666667,Declining,1.0,4.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B6D80CA7,SMB,True,2024-12-07 09:46:04,Canada,Direct,Premium,Active,499.0,7984.0,82.47058823529412,Stable,,0.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DFA4E049,Startup,True,2025-05-12 08:30:50,Australia,Paid Social,Enterprise,Active,1999.0,19990.0,225.16666666666666,Declining,7.0,3.0,2.0,0.6000000000000001,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9D7AF8AA,SMB,False,2026-03-02 11:06:07,USA,Referral,Basic,Canceled,0.0,49.0,4.0,Increasing,,0.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8B013C12,Startup,False,2025-10-21 21:43:14,USA,Referral,Basic,Canceled,0.0,147.0,133.42857142857142,Declining,,4.0,3.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EF2D00C4,Startup,True,2025-11-22 08:16:17,Australia,Referral,Basic,Active,49.0,294.0,307.1666666666667,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F93A88FD,SMB,True,2025-06-02 18:40:40,USA,Direct,Pro,Active,199.0,2189.0,475.09090909090907,Stable,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3D8A7FD3,Startup,True,2024-07-20 17:30:32,USA,Outbound Sales,Basic,Active,49.0,1029.0,132.5,Increasing,8.0,5.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-940616AA,Mid-Market,True,2025-02-10 09:01:54,Canada,Paid Social,Enterprise,Active,1999.0,29985.0,235.86666666666667,Stable,7.0,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-11846E45,Startup,True,2026-04-28 20:02:49,Germany,Outbound Sales,Pro,Active,199.0,199.0,73.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-513E3C71,SMB,False,2024-06-02 05:52:33,UK,Paid Social,Pro,Canceled,0.0,2189.0,122.08695652173913,Declining,,4.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-77EDD279,Startup,False,2026-02-01 19:35:03,Canada,Paid Social,Premium,Canceled,0.0,1497.0,3.6666666666666665,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CA29C0AD,SMB,True,2025-09-12 16:21:50,Germany,Direct,Basic,Active,49.0,392.0,157.625,Stable,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AD4A27DA,Enterprise,True,2024-11-24 06:04:32,Canada,Direct,Premium,Active,499.0,7485.0,442.6666666666667,Stable,10.0,2.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-51430848,Enterprise,True,2025-11-19 22:21:41,UK,Referral,Basic,Active,49.0,294.0,445.5,Increasing,,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EF0EEAB1,Startup,True,2026-01-01 22:25:41,USA,Paid Social,Pro,Active,199.0,796.0,431.0,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FC13B279,SMB,False,2024-06-01 13:11:54,Canada,Outbound Sales,Enterprise,Canceled,0.0,27986.0,318.5652173913044,Stable,,4.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-35F639CC,Enterprise,True,2024-07-17 16:28:12,Australia,Paid Social,Premium,Active,499.0,10479.0,267.8181818181818,Increasing,,1.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-34E77F38,Startup,True,2025-08-29 23:55:59,Germany,Direct,Premium,Active,499.0,3992.0,397.0,Increasing,7.0,0.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B950604D,Startup,True,2026-04-30 08:18:53,Australia,Outbound Sales,Basic,Active,49.0,49.0,92.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DE6A857B,SMB,True,2024-05-18 11:53:37,USA,Direct,Premium,Active,499.0,10978.0,57.708333333333336,Declining,,2.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-69166739,SMB,True,2025-08-29 22:47:47,USA,Referral,Pro,Active,199.0,1791.0,185.44444444444446,Stable,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6FA1663E,Enterprise,False,2024-08-08 15:54:37,Canada,Outbound Sales,Pro,Canceled,0.0,2786.0,293.6190476190476,Stable,6.0,3.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1FAC8496,Startup,False,2025-08-18 14:11:24,USA,Outbound Sales,Basic,Canceled,0.0,392.0,264.1111111111111,Declining,,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0FB07A71,SMB,True,2025-07-30 00:28:35,Canada,Direct,Basic,Active,49.0,490.0,156.5,Increasing,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CBC74B72,Startup,False,2024-07-06 00:31:17,Australia,Direct,Pro,Canceled,0.0,0.0,165.86363636363637,Declining,,1.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,No Revenue,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6FA3C62F,SMB,True,2025-09-09 22:21:22,UK,Organic Search,Basic,Active,49.0,392.0,29.25,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-279B96E8,SMB,False,2026-02-14 20:01:30,Canada,Direct,Premium,Canceled,0.0,1497.0,1.6666666666666667,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9722FDEA,SMB,True,2026-01-21 07:31:58,Germany,Outbound Sales,Premium,Active,499.0,1996.0,35.5,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-30FF824B,Mid-Market,True,2024-05-22 04:04:16,USA,Direct,Enterprise,Past Due,1999.0,39980.0,27.75,Stable,,0.0,3.0,0.4,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-72C94CDA,Startup,False,2024-10-27 12:27:28,Australia,Paid Social,Basic,Canceled,0.0,588.0,311.7894736842105,Increasing,,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8AE7652C,SMB,True,2024-10-23 19:18:27,UK,Organic Search,Enterprise,Active,1999.0,29985.0,470.05263157894734,Declining,7.0,5.0,2.0,0.6000000000000001,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-017D0217,SMB,True,2025-03-27 21:40:53,Australia,Paid Social,Basic,Active,49.0,637.0,207.0,Declining,9.0,3.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D8580F79,Startup,True,2024-08-13 09:44:35,Germany,Paid Social,Pro,Active,199.0,3980.0,243.71428571428572,Increasing,0.0,2.0,1.0,0.6000000000000001,High,199.0,Low NPS,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-80A2FEEE,Startup,True,2026-01-14 16:09:11,USA,Outbound Sales,Premium,Past Due,499.0,1497.0,234.5,Stable,,0.0,1.0,0.4,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D28C91A6,Startup,True,2025-11-19 00:58:27,Germany,Direct,Basic,Active,49.0,294.0,289.3333333333333,Stable,10.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FAD4EF62,Mid-Market,True,2025-12-12 02:17:15,USA,Organic Search,Basic,Active,49.0,245.0,322.6,Stable,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C188137E,SMB,False,2024-09-22 16:32:17,Canada,Organic Search,Basic,Canceled,0.0,539.0,151.0,Stable,,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8D3C2115,Startup,True,2024-05-11 15:18:42,Australia,Outbound Sales,Pro,Active,199.0,4577.0,51.5,Stable,,1.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-96140BC2,SMB,True,2026-02-24 18:22:54,Australia,Outbound Sales,Premium,Active,499.0,1497.0,434.6666666666667,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A5EF52C4,Mid-Market,True,2024-11-27 21:40:31,Australia,Referral,Basic,Active,49.0,686.0,166.22222222222223,Stable,7.0,4.0,3.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F6CDB355,Startup,False,2025-08-23 01:50:00,Canada,Organic Search,Basic,Canceled,0.0,343.0,128.33333333333334,Increasing,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-688CB7AD,SMB,True,2026-02-23 21:19:41,Canada,Organic Search,Pro,Active,199.0,597.0,271.3333333333333,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-ABFFC2A4,SMB,True,2024-05-27 09:34:14,UK,Organic Search,Basic,Active,49.0,1127.0,209.5,Stable,8.0,3.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C6AC904F,Startup,True,2024-05-04 23:53:36,Australia,Referral,Premium,Active,499.0,10479.0,214.625,Stable,,2.0,3.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2F0D837E,Startup,True,2024-05-04 23:07:50,Canada,Referral,Enterprise,Active,1999.0,45977.0,33.708333333333336,Stable,,5.0,1.0,0.6000000000000001,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-624E836B,SMB,False,2024-08-23 02:49:37,Germany,Outbound Sales,Premium,Canceled,0.0,9980.0,299.0952380952381,Increasing,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FEC01A7F,SMB,True,2024-06-07 17:02:48,UK,Organic Search,Premium,Active,499.0,10479.0,282.9130434782609,Declining,,2.0,2.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C8EBBD41,SMB,False,2025-12-20 14:03:52,Germany,Organic Search,Pro,Canceled,0.0,398.0,35.2,Increasing,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5476D2E7,Mid-Market,True,2025-07-17 07:48:32,UK,Outbound Sales,Premium,Active,499.0,4990.0,225.6,Stable,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3D886FFC,Startup,True,2026-04-16 10:25:08,Germany,Outbound Sales,Basic,Active,49.0,49.0,83.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9B68B6BD,Startup,True,2025-12-07 01:57:40,USA,Referral,Basic,Active,49.0,245.0,481.2,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AC30D817,SMB,True,2026-04-04 03:03:07,USA,Organic Search,Pro,Active,199.0,199.0,461.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1EDFC04A,SMB,True,2024-10-22 03:26:43,UK,Organic Search,Basic,Active,49.0,686.0,147.0,Stable,7.0,2.0,4.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-06A21422,Startup,True,2024-11-27 02:14:56,Canada,Organic Search,Premium,Active,499.0,8483.0,231.5,Declining,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B9C7FED0,Enterprise,True,2026-01-11 01:38:34,Germany,Referral,Pro,Active,199.0,796.0,345.75,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5097CDF9,SMB,True,2024-10-26 18:20:47,UK,Outbound Sales,Enterprise,Active,1999.0,31984.0,397.57894736842104,Stable,9.0,4.0,2.0,0.6000000000000001,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E3008E66,SMB,True,2024-06-11 18:42:12,USA,Referral,Basic,Active,49.0,1078.0,160.65217391304347,Increasing,,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C295EABA,Startup,True,2025-09-01 11:09:35,UK,Paid Social,Pro,Active,199.0,1393.0,298.5,Declining,0.0,5.0,1.0,0.8,Critical,199.0,Low NPS,Automated Payment Recovery — Failed Transaction,Critical,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E6DB26E8,Mid-Market,True,2025-12-06 16:53:12,Canada,Referral,Premium,Active,499.0,2495.0,517.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-405C05C8,Startup,True,2026-04-07 18:47:51,Canada,Organic Search,Basic,Active,49.0,49.0,112.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8AFE50E7,SMB,True,2026-03-09 06:58:33,Germany,Outbound Sales,Pro,Active,199.0,398.0,10.0,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5B97CFBC,Startup,True,2024-07-27 18:26:22,UK,Outbound Sales,Pro,Active,199.0,4179.0,35.5,Increasing,,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2D7CD07D,Enterprise,True,2025-11-15 15:20:20,Germany,Referral,Enterprise,Active,1999.0,11994.0,255.33333333333334,Stable,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6467F401,SMB,True,2026-01-08 16:09:39,Germany,Outbound Sales,Premium,Active,499.0,1996.0,65.0,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F1C361E8,SMB,True,2025-09-22 15:04:34,Germany,Direct,Basic,Active,49.0,294.0,91.5,Declining,4.0,1.0,2.0,0.6000000000000001,High,49.0,Low NPS,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2E6A99D9,SMB,True,2025-12-20 10:53:26,Canada,Direct,Pro,Active,199.0,796.0,199.0,Increasing,,2.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1997126D,Mid-Market,True,2026-01-02 17:24:48,Australia,Paid Social,Pro,Active,199.0,597.0,324.0,Increasing,,2.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F2991849,Mid-Market,True,2025-03-22 23:33:33,UK,Outbound Sales,Basic,Active,49.0,539.0,250.71428571428572,Increasing,,4.0,3.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1F5613AB,SMB,True,2024-05-30 07:27:02,Germany,Referral,Pro,Active,199.0,4378.0,372.2083333333333,Stable,,1.0,2.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-33F86ABD,Mid-Market,False,2025-03-30 00:31:30,USA,Organic Search,Basic,Canceled,0.0,343.0,72.28571428571429,Increasing,,3.0,3.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DAC902A8,Startup,True,2024-09-25 07:13:21,USA,Outbound Sales,Basic,Active,49.0,931.0,236.0,Increasing,,2.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6016B85F,SMB,False,2024-07-23 00:32:21,Australia,Organic Search,Pro,Canceled,0.0,398.0,52.81818181818182,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-109D1A55,Startup,True,2024-07-31 04:39:46,Canada,Direct,Basic,Active,49.0,980.0,298.0,Increasing,7.0,5.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A373EBF9,Startup,True,2025-09-22 01:59:31,Germany,Organic Search,Pro,Active,199.0,1393.0,412.25,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AEB0A567,Mid-Market,True,2025-05-04 07:22:58,Germany,Referral,Basic,Active,49.0,539.0,480.5833333333333,Increasing,,1.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6B94DEE4,Startup,True,2025-05-30 01:58:26,Germany,Direct,Premium,Active,499.0,5988.0,121.83333333333333,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-59CCE38E,Startup,False,2025-10-26 23:41:45,UK,Direct,Basic,Canceled,0.0,245.0,71.57142857142857,Increasing,2.0,1.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FEF4F8BC,Startup,True,2025-06-05 05:39:04,USA,Referral,Premium,Active,499.0,4990.0,458.54545454545456,Increasing,,0.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-71168D85,SMB,False,2025-08-03 21:48:27,USA,Referral,Basic,Canceled,0.0,196.0,149.11111111111111,Increasing,6.0,5.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0D8DAE06,SMB,True,2024-07-02 19:08:55,Australia,Paid Social,Pro,Active,199.0,3781.0,230.95454545454547,Declining,,1.0,3.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D44FADF6,Enterprise,False,2026-01-12 07:49:00,UK,Outbound Sales,Basic,Canceled,0.0,147.0,135.5,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-56397C43,SMB,False,2025-03-24 14:38:20,Canada,Direct,Basic,Canceled,0.0,343.0,128.14285714285714,Declining,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FEE4A72B,Startup,True,2024-08-22 07:19:53,Canada,Organic Search,Pro,Active,199.0,3980.0,143.1904761904762,Declining,,2.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B1E79DD2,Startup,True,2025-12-15 17:30:53,USA,Organic Search,Premium,Active,499.0,1996.0,438.0,Stable,,2.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-90ABFB98,Enterprise,True,2025-10-19 06:33:41,Canada,Paid Social,Enterprise,Active,1999.0,13993.0,326.42857142857144,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
